"rgn_id","year","count"
1,1998,793492.543980038
8,1998,77014.2775601762
9,1998,1812919.17230132
10,1998,43856.417738407
13,1998,94729.5545998557
12,1998,81112.9009657667
6,1998,742055.564815719
2,1999,99337.8100645698
11,1999,102644.012839189
5,1999,42976.7425691139
4,1999,195109.666379299
3,1999,136534.207285122
14,1999,94951.4053433129
7,1999,126840.091031978
1,1999,799389.388890111
8,1999,77586.6096558955
9,1999,1826391.8927127
10,1999,44182.336987021
13,1999,95433.5378900751
12,1999,81715.69200751
6,1999,747570.155486511
2,2000,101145.082064387
11,2000,104511.435225816
5,2000,43758.6267624339
4,2000,198659.33429237
3,2000,139018.200536869
14,2000,96678.8746332916
7,2000,129147.717350974
1,2000,813932.834719581
8,2000,78998.1578579418
9,2000,1859619.79381348
10,2000,44986.1547928619
13,2000,97169.778710767
12,2000,83202.3614037337
6,2000,761170.843975936
2,2001,101797.950044822
11,2001,105186.032232962
5,2001,44041.0785208179
4,2001,199941.634091102
3,2001,139915.530688525
14,2001,97302.9142835073
7,2001,129981.335829339
1,2001,819186.581863454
8,2001,79508.0725935481
9,2001,1871623.20707276
10,2001,45276.5299591841
13,2001,97796.9870326286
12,2001,83739.4132954158
6,2001,766084.024740926
2,2002,102368.376693907
11,2002,105775.444061696
5,2002,44287.8634986261
4,2002,201062.010643842
3,2002,140699.549888229
14,2002,97848.1529186325
7,2002,130709.688588978
1,2002,823776.908649625
8,2002,79953.5975123191
9,2002,1882110.88146984
10,2002,45530.2378114096
13,2002,98344.9942133144
12,2002,84208.6486081254
6,2002,770376.790390512
2,2003,102842.846651059
11,2003,106265.705527517
5,2003,44493.1345146878
4,2003,201993.918393639
3,2003,141351.682036484
14,2003,98301.6719683829
7,2003,131315.518458974
1,2003,827595.054518232
8,2003,80324.1766033529
9,2003,1890834.32808614
10,2003,45741.2671417672
13,2003,98800.8160862161
12,2003,84598.9495505385
6,2003,773947.430607076
2,2004,103029.326069509
11,2004,106458.391432403
5,2004,44573.8115293709
4,2004,202360.183133084
3,2004,141607.987460939
14,2004,98479.9171183206
7,2004,131553.625846246
1,2004,829095.688247307
8,2004,80469.8241250642
9,2004,1894262.87656928
10,2004,45824.2073284066
13,2004,98979.9663074138
12,2004,84752.3482887823
6,2004,775350.787976794
2,2005,105554.042094414
11,2005,109067.136117907
5,2005,45666.0851620583
4,2005,207318.984832069
3,2005,145078.06698913
14,2005,100893.15065449
7,2005,134777.324961625
1,2005,849412.536373491
8,2005,82441.723410834
9,2005,1940681.46458013
10,2005,46947.1216964237
13,2005,101405.453463491
12,2005,86829.1900971876
6,2005,794350.626508269
2,2006,106797.234425536
11,2006,110351.704899063
5,2006,46203.9302861235
4,2006,209760.742314068
3,2006,146786.764607111
14,2006,102081.448029632
7,2006,136364.702701755
1,2006,859416.730720062
8,2006,83412.703927309
9,2006,1963538.3847515
10,2006,47500.0545875115
13,2006,102599.78462863
12,2006,87851.8452329316
6,2006,803706.313770477
2,2007,108080.701199071
11,2007,111677.888553562
5,2007,46759.1994337559
4,2007,212281.602939348
3,2007,148550.817170656
14,2007,103308.241470915
7,2007,138003.505110283
1,2007,869745.020815142
8,2007,84415.1403158284
9,2007,1987135.7774082
10,2007,48070.9002852685
13,2007,103832.807330491
12,2007,88907.6302910064
6,2007,813365.087754215
2,2008,109209.361554753
11,2008,112844.1134579
5,2008,47247.4943289483
4,2008,214498.407852901
3,2008,150102.097059523
14,2008,104387.064195693
7,2008,139444.641996287
1,2008,878827.555566078
8,2008,85296.667001322
9,2008,2007886.95082247
10,2008,48572.8929519704
13,2008,104917.107968375
12,2008,89836.070951678
6,2008,821858.860639287
2,2009,109474.830201932
11,2009,113118.417544247
5,2009,47362.3446332039
4,2009,215019.815554074
3,2009,150466.968715926
14,2009,104640.810690687
7,2009,139783.607263918
1,2009,880963.829956466
8,2009,85504.0081163636
9,2009,2012767.76895872
10,2009,48690.9650659172
13,2009,105172.142906057
12,2009,90054.4465550506
6,2009,823856.654205702
2,2010,110479.400353747
11,2010,114156.422222362
5,2010,47796.9541014323
4,2010,216992.894556396
3,2010,151847.69363075
14,2010,105601.022594077
7,2010,141066.298813302
1,2010,889047.788312647
8,2010,86288.6156307645
9,2010,2031237.46121127
10,2010,49137.7663085228
13,2010,106137.230455139
12,2010,90880.8101025482
6,2010,831416.581932122
2,2011,111944.560536367
11,2011,115670.346482405
5,2011,48430.8296816374
4,2011,219870.619706945
3,2011,153861.473519292
14,2011,107001.4865091
7,2011,142937.097563739
1,2011,900838.198250711
8,2011,87432.9614855646
9,2011,2058175.40837684
10,2011,49789.4235263174
13,2011,107544.805473274
12,2011,92086.0569078364
6,2011,842442.696005122
2,2012,112898.464665844
11,2012,116655.998850318
5,2012,48843.5193934549
4,2012,221744.185435231
3,2012,155172.560849075
14,2012,107913.26962167
7,2012,144155.09589227
1,2012,908514.437928497
8,2012,88177.9969085796
9,2012,2075713.57201633
10,2012,50213.6901139787
13,2012,108461.218325789
12,2012,92870.7423765249
6,2012,849621.334812727
